asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt,
B0D16Z6V92,"Mediheal Derma Modeling Pack (Collagen) - Filling Elasticity For Glow Skin - Easy DIY Home Spa Kits, Hydrating Icy Jelly Mask For Skin Refreshment",$3.50,4.4,607,Korea,Beauty & Personal Care,9758,Facial Masks,83,,,8,2,FBA,"$24,238.85","3,832",https://www.amazon.com/dp/B0D16Z6V92,https://m.media-amazon.com/images/I/61VW2qduQ-L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.770Z,226
B0DGXVM282,"Bovine Collagen Peptides Powder for Women and Men, Grass-Fed Hydrolyzed Collagen Protein Type I & III, Skin, Hair, Nails, Bones, Digestion, Unflavored, Non-GMO, Keto & GF, 11 Servings, 8oz",$13.99,4.5,779,USA,Health & Household,22520,Collagen Supplements,241,,,2,1,FBA,"$21,025.83","1,321",https://www.amazon.com/dp/B0DGXVM282,https://m.media-amazon.com/images/I/71vReVZTqBL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.771Z,227
B0D7HXQBYC,"LEMON & CO. Liquid Collagen for Women | Collagen Water Mix with 5000mg Marine Collagen Peptides, Organic Lemons & Vitamin C | Daily Elixir for Skin, Nails, Hair, Gut | No Preservatives, No Sugar",$39.00,4.5,146,USA,Health & Household,28469,Collagen Supplements,294,,,1,5,FBA,"$22,086.23",566,https://www.amazon.com/dp/B0D7HXQBYC,https://m.media-amazon.com/images/I/811gsgGuz-L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.771Z,228
B09HF2VGWW,"Ancient Nutrition Collagen Peptides, Collagen Peptides Powder, Unflavored Hydrolyzed Collagen, Supports Healthy Skin, Joints, Gut, Keto and Paleo Friendly, 38 Servings, 20g Collagen per Serving",$38.82,4.6,475,USA,Health & Household,30947,Collagen Supplements,315,,,1,1,FBA,"$32,459.96",836,https://www.amazon.com/dp/B09HF2VGWW,https://m.media-amazon.com/images/I/71UXG01M7IL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.771Z,229
B07WLLPJGF,1MD Nutrition MoveMD - Health Supplement for Joint Discomfort & Support - Our Collagen Pills are Skillfully Formulated for Women & Men w/Hyaluronic Acid & Astaxanthin,$49.00,3.8,2300,USA,Health & Household,24793,Hyaluronic Acid Nutritional Supplements,31,Collagen Supplements,274,3,1,FBA,"$65,295.66","1,026",https://www.amazon.com/dp/B07WLLPJGF,https://m.media-amazon.com/images/I/71T04ilec+L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.771Z,230
B0B3ZBFPP9,"SASCHA FITNESS Hydrolyzed Multi Collagen Peptides Tipes 1,2 & 3 |Hyaluronic Acid|Biotin |Cynatine HSN|Vitamin C & E |for Hairs, Skin & Bone Support| Unflavored",,4.7,5000,Unknown,Health & Household,14668,Collagen Supplements,148,,,4,1,FBA,"$114,429.15","2,662",https://www.amazon.com/dp/B0B3ZBFPP9,https://m.media-amazon.com/images/I/81cuVb1+ihL._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.772Z,231
B09L3H81ZC,"Pure Therapro Rx TriActive Collagen Plus, Collagen Powder for Hair, Skin, Nails, Bones & Joints, Hydrolyzed Collagen Powder w/Patented Peptides, Unflavored Multi Collagen Protein Powder, 30 Servings",$64.97,4.4,145,USA,Health & Household,30048,Collagen Supplements,305,,,2,1,FBA,"$47,643.32",733,https://www.amazon.com/dp/B09L3H81ZC,https://m.media-amazon.com/images/I/7101GbUc3ML._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.772Z,232
B0DJNCCSC1,"NAKED Marine Collagen Peptides Protein Powder - Unflavored - from Wild Caught Cod - Paleo Friendly, Non-GMO, Soy-Free, Gluten-Free - 47 Servings",$49.99,4.4,117,USA,Health & Household,32821,Collagen Supplements,328,,,1,1,FBA,"$32,461.07",649,https://www.amazon.com/dp/B0DJNCCSC1,https://m.media-amazon.com/images/I/61xc+ekc01L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.773Z,233
B08C6GKHV8,"Zena Nutrition Liquid Collagen Peptides and Biotin, 2500mg Verisol Bioactive Collagen Peptides, 5000mcg Biotin, Hair, Skin, Nail Supplement for Women and Men, Mixed Berry, 90 Servings, 30 fl oz",,4.4,1400,Unknown,Health & Household,28455,Vitamin B7 Supplements,106,,,1,12,MERCH,"$18,681.62",496,https://www.amazon.com/dp/B08C6GKHV8,https://m.media-amazon.com/images/I/81jld+5m2SL._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.773Z,234
B07XJZRQ6S,"Vegan Collagen Builder w/ Hyaluronic Acid – Hair Skin and Nails Vitamins for Youthful Glow | Keratin & Elastin Booster | Bones, Cartilage, Tendons | Vitamin A, L-Lysine | Vegetarian | Non-GMO, 60 Ct",$22.95,4.4,1400,USA,Health & Household,33638,Collagen Supplements,336,,,1,1,FBA,"$18,838.85",821,https://www.amazon.com/dp/B07XJZRQ6S,https://m.media-amazon.com/images/I/71Lsxx3iCDL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.773Z,235
B0CP6G1Y2G,"BioSchwartz Hydrolyzed Collagen Peptide Capsules - Multi Collagen Supplements for Women Types I, II, III, V, X with Vitamin C, Biotin, Keratin and Hyaluronic Acid for Skin, Hair & Nails - 135ct",$14.97,4.5,761,USA,Health & Household,33069,Collagen Supplements,331,,,3,1,FBA,"$12,004.94",802,https://www.amazon.com/dp/B0CP6G1Y2G,https://m.media-amazon.com/images/I/61i1XeEKdZL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.774Z,236
B074PC5JGC,"Ancient Nutrition Collagen Peptides Powder, Multi Collagen Protein, Women & Men, Vitamin C, Probiotics, Hydrolyzed Collagen, Supports Skin, Joints, Gut Health, Unflavored, 40 Stick Packs",$54.97,4.6,1000,USA,Health & Household,32157,Collagen Supplements,319,Sports Nutrition Products,1718,1,6,FBA,"$43,955.40",788,https://www.amazon.com/dp/B074PC5JGC,https://m.media-amazon.com/images/I/81sf6uQUHML._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.775Z,237
B0CK54W3HV,"SUNNA SUPPLEMENTS Grass-Fed Halal Collagen Powder - Type I & III Hydrolyzed Bovine Peptides for Joint, Skin, Hair & Nail Support - High Protein, Gluten-Free, Keto & Paleo Friendly - Unflavored",$39.99,4.3,745,Unknown,Health & Household,30785,Collagen Supplements,313,,,1,1,FBA,"$26,104.34",653,https://www.amazon.com/dp/B0CK54W3HV,https://m.media-amazon.com/images/I/61lAef+c5TL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.775Z,238
B0F31D383K,"Bio-Collagen Face Mask, Real Deep Hydrating Collagen Overnight Mask, Face Masks Skincare, Facial Sheet Masks for Skin care, Pore Minimizing, Firming, and Moisturizing. (4 Count (Pack of 1))",$8.99,4.2,38,China,Beauty & Personal Care,35524,Facial Masks,372,,,1,2,FBA,"$10,110.45","1,125",https://www.amazon.com/dp/B0F31D383K,https://m.media-amazon.com/images/I/61xeT7czJYL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.775Z,239
B07ZQSSP1Z,Nutricost Collagen Peptides Powder 1LB (454 G) (Salted Caramel) - Grass Fed Bovine Collagen Hydrolysate,$24.95,4.3,1100,USA,Health & Household,15189,Collagen Supplements,159,,,3,2,FBA,"$47,389.41","1,899",https://www.amazon.com/dp/B07ZQSSP1Z,https://m.media-amazon.com/images/I/61LLFzXdfDL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.776Z,240
B0B722HGW1,"Livingood Daily Collagen Powder for Women & Men, Grass Fed Hydrolyzed Collagen Peptides, Protein & Multivitamins for Healthy Hair, Skin & Nails, Keto & Paleo, Gluten Free, Chocolate, 30 Servings",$62.95,4.5,992,USA,Health & Household,11363,Collagen Supplements,108,,,3,2,FBA,"$199,157.97","3,164",https://www.amazon.com/dp/B0B722HGW1,https://m.media-amazon.com/images/I/71jhX54CmGL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.776Z,241
B07Y3ZSZWZ,"Horbäach Multi Collagen Protein Powder 16 oz | Type I, II, III, V, X | Unflavored | for Men and Women | Non-GMO, Gluten Free Supplement",$19.89,4.4,4100,USA,Health & Household,33566,Collagen Supplements,335,,,1,1,FBA,"$13,842.97",696,https://www.amazon.com/dp/B07Y3ZSZWZ,https://m.media-amazon.com/images/I/61cz-KLL82L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.777Z,242
B0CJVPTVKJ,"Horbaach Multi Collagen Protein 16 fl oz | Fruit Flavor | Liquid Collagen Peptides | Type I, II, III, V, X | Non-GMO, Gluten Free Supplement",$14.99,4.4,177,USA,Health & Household,32908,Collagen Supplements,329,,,1,1,FBA,"$8,899.32",594,https://www.amazon.com/dp/B0CJVPTVKJ,https://m.media-amazon.com/images/I/71w0OF4itkL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.777Z,243
B0FJ2RFVB2,"Back 40 Dogs Premium Grass-Fed Liquid Collagen for Dogs Skin and Coat, Hips and Joints | Allergy Relief with Biotin, Vitamin C and MSM for Joint, Nails & Immunity | Made in USA",$27.99,4.5,101,USA,Pet Supplies,12813,Dog Itch Remedies,118,,,1,1,FBA,"$22,343.21",798,https://www.amazon.com/dp/B0FJ2RFVB2,https://m.media-amazon.com/images/I/61ksNgUsvSL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.777Z,244
B07FN2GBGM,"Zen Principle Marine Collagen Peptides Powder 3lb. Wild-Caught Fish, Non-GMO. Supports Healthy Skin, Hair, Joints, and Bones. Hydrolyzed Type 1 & 3 Protein. Amino Acids, Unflavored, Easy to Mix.",$83.95,4.4,2500,USA,Health & Household,22132,Collagen Supplements,237,,,2,1,FBA,"$84,250.56","1,198",https://www.amazon.com/dp/B07FN2GBGM,https://m.media-amazon.com/images/I/71O8BXLSZSL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.778Z,245
B075FFBXD3,Purity Products JointGel Formula Collagen Peptides + MSM - Supports Joint Flexibility + Fortify Joint Cartilage - Berry Powder - 30 Day Supply,$59.95,4.4,1000,USA,Health & Household,30141,MSM Nutritional Supplements,25,,,3,1,FBA,"$45,564.60",803,https://www.amazon.com/dp/B075FFBXD3,https://m.media-amazon.com/images/I/615oVzw6QqL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.778Z,246
B01MSJV4M9,"Hydrolyzed Collagen Peptides Powder - 100% Pure, Grass Fed & Unflavored for Women & Men – for Healthy Bones, Joints, Hair & Skin – Colageno Hidrolizado en Polvo Piel, Cabello y Articulaciones",$45.00,4.6,1400,USA,Health & Household,36228,Collagen Supplements,350,,,1,1,FBA,"$34,578.92",768,https://www.amazon.com/dp/B01MSJV4M9,https://m.media-amazon.com/images/I/71RF11unnJL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.779Z,247
B0D355QKKQ,"Habit Collagen Supplement (60 Capsules) - New Look, 2000mg Collagen Peptides, Vitamin C & Vitamin E, Skin Health, Antioxidants, Non-GMO, Gluten Free (1 Pack)",$7.88,4.7,400,Amazon,Health & Household,29508,Collagen Supplements,300,,,2,1,AMZ,"$5,956.95",648,https://www.amazon.com/dp/B0D355QKKQ,https://m.media-amazon.com/images/I/61qc3btxeJL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.779Z,248
B0C7HZCVQ2,"SIRUNES Bovine Collagen Supplements for Men and Women I Hydrolyzed Grass Fed Bovine Collagen Peptides Dietary Supplement for Joint, Nerve & Bone Support - Non-GMO, Anti-Aging - 100 Capsules",$22.99,4.4,474,USA,Health & Household,27293,Collagen Supplements,282,,,5,1,FBA,"$21,875.98",980,https://www.amazon.com/dp/B0C7HZCVQ2,https://m.media-amazon.com/images/I/71VYnRVcqwL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.780Z,249
B0CLG1HBYY,"Isopure Collagen Peptides Powder, Promotes Hair, Nail, Skin and Joint Health, with Vitamin C and Biotin, Lemonade, 20g Collagen Peptides Per Serving, 11.36 Oz, 14 Servings (Packaging May Vary)",$24.99,4.3,2400,Amazon,Health & Household,21831,Collagen Supplements,233,,,4,1,AMZ,"$38,470.06","1,451",https://www.amazon.com/dp/B0CLG1HBYY,https://m.media-amazon.com/images/I/71PMt6oHDkL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.780Z,250
B0G1BTV8C2,"Collagen Peptide Gummies, Sugar-Free Woman &Man's Proteins Collagen Gummy Filled 1500mg Hydrolyzed Collagen Type I,II,III,V,X,1000mg NAD 15000mcg Biotin Supplement for Skin, Hair, Nails",$21.99,4.9,96,Unknown,Health & Household,41515,Collagen Supplements,404,,,6,2,FBA,"$31,032.69","1,091",https://www.amazon.com/dp/B0G1BTV8C2,https://m.media-amazon.com/images/I/41CSHfU1+oL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.781Z,251
B0BGMFGL8H,"MaryRuth Organics Collagen Booster Liposomal | Sugar Free | Liquid Collagen Booster with VIT C, E, Zinc,Copper&Silica | Skin Care&Joint Support Supplement | Vegan | Non-GMO | Gluten Free | 14 Serving",$24.95,4.2,344,USA,Health & Household,35870,Collagen Supplements,347,,,1,2,FBA,"$17,025.77",709,https://www.amazon.com/dp/B0BGMFGL8H,https://m.media-amazon.com/images/I/81IaReMhXHL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.781Z,252
B07X1MW8K4,"AFC Japan Tsubaki Ageless Liquid Collagen Drink for Women | 10,000mg Marine Collagen Peptides, 500mg Royal Jelly, Hyaluronic Acid | Supports Skin Hydration & Elasticity 1.69 fl.oz x 10 Bottles (3Pack)",$119.90,4.4,858,Unknown,Health & Household,36401,Collagen Supplements,353,,,2,1,FBA,"$71,264.69",594,https://www.amazon.com/dp/B07X1MW8K4,https://m.media-amazon.com/images/I/71i-+1W85bL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.781Z,253
B0B1X9L1NT,"Vital Proteins® Professional Daily Foundational Support, 12g Bioactive Collagen Peptides, Reduces Fine Lines & Wrinkles, Supports Joint Mobility**",$56.00,4.5,50,USA,Health & Household,34870,Collagen Supplements,340,,,1,3,FBA,"$36,623.88",654,https://www.amazon.com/dp/B0B1X9L1NT,https://m.media-amazon.com/images/I/71oAZN1d16L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.782Z,254
B082XVMQKW,Vital Proteins Collagen Peptides Grass Fed Paleo Friendly 24 oz - 2 Pack,$77.89,4.7,332,USA,Health & Household,45447,Collagen Supplements,424,,,1,6,MERCH,"$52,837.15",715,https://www.amazon.com/dp/B082XVMQKW,https://m.media-amazon.com/images/I/71-yqkEO60L._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.782Z,255
B0DTBRYZ8Q,SpoiledChild Collagen Peptides + Vitamin C + Hyaluronic Acid Liquid Collagen Pineapple Flavor 400ml 13.5 FL oz,,4.2,321,Unknown,Health & Household,37036,Collagen Supplements,357,,,1,1,MERCH,"$43,258.80",546,https://www.amazon.com/dp/B0DTBRYZ8Q,https://m.media-amazon.com/images/I/41a2h3AC53L._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.783Z,256
B09R83W1Y4,"Nutrafol Women's Balance Hair Growth Supplement with Collagen Peptides, Ages 45+, Clinically Tested for Stronger, Visibly Thicker Hair, Dermatologist Recommended - 1 Month Supply, 12 oz Bottle",$126.00,4.3,552,USA,Beauty & Personal Care,27755,Hair Regrowth Treatments,228,,,1,1,FBA,"$90,629.49",719,https://www.amazon.com/dp/B09R83W1Y4,https://m.media-amazon.com/images/I/51td+dOWdQL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.783Z,257
B0D9QPCMBD,Collagen Jelly Cream - Contains Niacinamide & Freeze Dried Hydrolyzed Collagen -Elasticity & Hydration - Reduce Fine Lines & Dullness - Korean Glass-Shiny Skin Suitable for All Skin Types (3.38 Fl.Oz),$12.99,4.3,912,China,Beauty & Personal Care,30154,Face Moisturizers,772,,,1,1,FBA,"$10,353.73",796,https://www.amazon.com/dp/B0D9QPCMBD,https://m.media-amazon.com/images/I/61SK7lAAn4L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.784Z,258
B0DHFMTN87,"Bellway Super Fiber Powder + Collagen, Sugar-Free Psyllium Husk Powder with Collagen Peptides and Hyaluronic Acid for Gut Health, Healthy Skin, Nails, Bones & Joints, Strawberry Lemonade (11 Servings)",$29.99,4,1600,USA,Health & Household,34302,Psyllium Nutritional Supplement,77,,,6,1,FBA,"$45,607.53","1,325",https://www.amazon.com/dp/B0DHFMTN87,https://m.media-amazon.com/images/I/819FugW-7AL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.785Z,259
B0CSKSXFBN,"Vital Vitamins Multi Collagen Peptides Powder - Unflavored, Easy to Dissolve - Type I, II, III, V, X - for Women & Men - Promotes Hair, Skin, Nails, & Joint Health - 30 Servings",$19.95,4.6,237,USA,Health & Household,38554,Collagen Supplements,374,,,4,1,FBA,"$15,642.08",784,https://www.amazon.com/dp/B0CSKSXFBN,https://m.media-amazon.com/images/I/81fiE+XTI2L._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.785Z,260
B0BBPQYHRS,"Carlyle Collagen Gummies | 60 Count | Multi Collagen Complex | Beauty Formula Supplement | Mixed Berry Flavor | Non-GMO, Gluten Free",$9.89,4.6,436,USA,Health & Household,38815,Collagen Supplements,377,,,1,1,FBA,"$7,240.27",732,https://www.amazon.com/dp/B0BBPQYHRS,https://m.media-amazon.com/images/I/71+w5aG4KsL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.786Z,261
B07J2VF61Q,"Life Extension NT2 Collagen™, Joint Health Supplement for Joint Comfort & Mobility, Gluten-Free, Non-GMO, 1 Daily, 60 Small Capsules",$20.80,4.6,352,Unknown,Health & Household,38102,Collagen Supplements,369,,,1,2,AMZ,"$13,767.52",779,https://www.amazon.com/dp/B07J2VF61Q,https://m.media-amazon.com/images/I/71xmhFh7F7L._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.786Z,262
B0DHLTQMKR,"Obvi Multi Collagen Burn Fast | Hydrolyzed Collagen Peptides Types I, II, III, V, X | Keto & Gluten Free | 30 Servings",$23.99,3.8,137,USA,Health & Household,38779,Collagen Supplements,375,,,1,2,FBA,"$16,662.14",695,https://www.amazon.com/dp/B0DHLTQMKR,https://m.media-amazon.com/images/I/71cBZ9FFKiL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.787Z,263
B0FTGNRN32,"Olay Body Wash for Women, Elasticity Boosting, Collagen Peptide Serum Complex, Renews Moisture, Free of Parabens & Phthalates, Vitamin B3 Lameller Technology, For All Skin Types, 20 fl oz",$10.00,4.8,51,Amazon,Beauty & Personal Care,15548,Bath & Shower Gels,322,,,2,2,AMZ,"$16,236.51","1,593",https://www.amazon.com/dp/B0FTGNRN32,https://m.media-amazon.com/images/I/61ult1Pi4wL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.787Z,264
B0F55KPQYR,NeoCell Grass Fed Collagen Peptides | 400 Caplets | Types I & III Bio-Peptides | with Vitamin C | Superior Absorption Formula | for Women and Men,$19.99,4.3,66,USA,Health & Household,37460,Collagen Supplements,363,,,1,1,FBA,"$10,274.23",514,https://www.amazon.com/dp/B0F55KPQYR,https://m.media-amazon.com/images/I/71lhdYAPzSL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.788Z,265
B09ZJMR3C2,"Sanar Naturals Multi Collagen Pills - Type I, II, III, V, X - Extra Strength Hair Skin Nails Joints - Hydrolyzed Collagen for Women and Men, 150 Capsules",$23.92,4.4,1100,Amazon,Health & Household,40742,Collagen Supplements,393,,,1,1,AMZ,"$10,520.19",505,https://www.amazon.com/dp/B09ZJMR3C2,https://m.media-amazon.com/images/I/619OuuRtXlL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.789Z,266
B08FBH4BGC,"Levels Collagen Peptides, No Artificial Ingredients, 11G of Collagen, Unflavored, 1LB",$32.99,4.8,150,USA,Health & Household,36787,Collagen Supplements,355,,,5,1,FBA,"$25,848.48",790,https://www.amazon.com/dp/B08FBH4BGC,https://m.media-amazon.com/images/I/71riErGJ3CL._AC_UL320_.jpg,TRUE,FALSE,6,2026-01-27T16:42:43.789Z,267
B09PMPKR6J,"Orgain Collagen +Superfoods with 20 Grams of Grass-Fed Collagen and Vitamin C, Unflavored, 25.6 oz",$34.99,4.6,1000,USA,Health & Household,39302,Collagen Supplements,382,,,1,19,FBA,"$21,969.03",624,https://www.amazon.com/dp/B09PMPKR6J,https://m.media-amazon.com/images/I/61tibw0vJ-L._AC_UL320_.jpg,FALSE,FALSE,6,2026-01-27T16:42:43.790Z,268
B07N1JHXGT,"PlantFusion Vegan Collagen Powder - Plant Based Collagen Protein Powder For Muscle & Joints, Hair, Skin & Nails - Keto, Gluten Free, Soy Free, Non-Dairy, No Sugar, Non-GMO - Unflavored 10.58 oz",$35.72,4,918,USA,Health & Household,37635,Collagen Supplements,367,,,3,2,FBA,"$20,007.86",577,https://www.amazon.com/dp/B07N1JHXGT,https://m.media-amazon.com/images/I/71Y-0yjqSqL._AC_UL320_.jpg,TRUE,TRUE,6,2026-01-27T16:42:43.791Z,269
B0F4WPQNW1,"Adapt Naturals by Chris KRESSER Bio-Avail Collagen+, Grass Fed Collagen Peptides, Optimized for Superior Absorption, Naturally-Sourced Bio-Avail Collagen Supplements for Women and Men, 30 Day Supply",$44.10,4.4,47,USA,Health & Household,82365,Collagen Supplements,744,,,1,2,FBA,"$10,327.14",248,https://www.amazon.com/dp/B0F4WPQNW1,https://m.media-amazon.com/images/I/61rGTcgc17L._AC_UL320_.jpg,TRUE,TRUE,6,2026-01-27T16:42:43.791Z,270
B0CY5JJZBL,"Further Food Vanilla Collagen Peptides Powder with Tremella Mushroom – 100% Grass-Fed, Hydrolyzed Type 1 & 3, 20g of Collagen per Serving, Supports Skin, Hair, Nails & Joints, 22.22 Oz",$46.74,4.4,1200,USA,Health & Household,59516,Collagen Supplements,559,,,3,2,FBA,"$2,007.44",40,https://www.amazon.com/dp/B0CY5JJZBL,https://m.media-amazon.com/images/I/61ZLrvxztGL._AC_UL320_.jpg,TRUE,TRUE,6,2026-01-27T16:42:43.792Z,271
B0DD4XMQ4X,"Dr. Berg Multi Collagen Peptides Powder Types I, II, III, V, X - Unflavored Collagen Powder w/ 14 g of Protein - Grass-Fed, Pasture-Raised & Wild-Caught Collagen Sources - 25 Servings",$35.99,4.7,956,USA,Health & Household,4208,Collagen Supplements,45,,,1,1,FBA,"$238,420.00","6,625",https://www.amazon.com/dp/B0DD4XMQ4X,https://m.media-amazon.com/images/I/71nPzm8l9PL._AC_UL320_.jpg,TRUE,TRUE,6,2026-01-27T16:42:43.793Z,272
B09GLQ78CS,"Collagen Gummies for Women & Men (90 Count) - Premium Hydrolyzed Collagen Type I & III for Hair, Skin & Nails Support - Great Tasting Tropical Flavor, Gluten-Free, Non-GMO - 90 Gummies (45 Servings)",$9.95,4.5,345,USA,Health & Household,29591,Collagen Supplements,301,,,1,1,FBA,"$8,571.62",861,https://www.amazon.com/dp/B09GLQ78CS,https://m.media-amazon.com/images/I/71cFje2CWTL._AC_UL320_.jpg,TRUE,FALSE,7,2026-01-27T16:48:11.520Z,273
B009G532FA,"ELEMIS Pro-Collagen Advanced Eye Treatment, 15ml – Lightweight Daily Anti-Wrinkle Eye Serum, Firm, Smooth & Deeply Hydrate Delicate Skin, Anti-Aging Serum, Fine Lines and Wrinkles Treatment",$78.00,4.4,2000,USA,Beauty & Personal Care,30271,Facial Masks,311,,,1,1,FBA,"$63,735.51",917,https://www.amazon.com/dp/B009G532FA,https://m.media-amazon.com/images/I/610Ef04MjiL._AC_UL320_.jpg,TRUE,FALSE,7,2026-01-27T16:48:11.520Z,274
B01N17AUG7,"Advanced Clinicals Hydrating Collagen Oil For Body & After Shower | Visible Anti Aging Moisturizing Collagen Body Oil For Women & Men Helps Soften Appearance Of Crepe Skin & Wrinkles, 3.8 Fl Oz",$14.99,4.4,6700,USA,Beauty & Personal Care,10114,Body Oils,104,,,10,5,FBA,"$63,029.27","3,132",https://www.amazon.com/dp/B01N17AUG7,https://m.media-amazon.com/images/I/81lCFecJ7KL._AC_UL320_.jpg,TRUE,FALSE,7,2026-01-27T16:48:11.522Z,275
B0F66MXN2S,"Collagen for Dogs - Collagen Soft Chews for Hip, Joint, Cartilage & Mobility Support, Skin & Coat Supplement for Dogs, with Types I, II & III Collagen and Superfood - 120 Count, Duck & Pear Flavor",$21.99,4.5,123,Unknown,Pet Supplies,11207,Dog Hip & Joint Care,161,,,1,1,FBA,"$16,561.49",753,https://www.amazon.com/dp/B0F66MXN2S,https://m.media-amazon.com/images/I/71e5lJ6UpyL._AC_UL320_.jpg,TRUE,FALSE,7,2026-01-27T16:48:11.525Z,276
B0CTTS6W99,"BIOptimizers Mushroom Coffee Alternative – Chocolate Drink – Lion’s Mane, Chaga, Reishi + Collagen Peptides for Focus, Energy & Gut Health – Adaptogenic Mushrooms & MCT Powder – 15 Servings",$39.99,4.2,241,USA,Health & Household,30222,Mushrooms Herbal Supplements,157,,,4,2,FBA,"$38,774.51",805,https://www.amazon.com/dp/B0CTTS6W99,https://m.media-amazon.com/images/I/711APiKZ20L._AC_UL320_.jpg,TRUE,TRUE,7,2026-01-27T16:48:11.526Z,277
B07D6WPLBD,"Collagen Beauty Powder™ By Suzy Cohen (3.3 oz) Anti Aging Hydrolyzed Protein Collagen Powder Type I and III for Supple Skin, Shiny Hair & Strong Nails- Unflavored Powder Drink with Verisol- Made in US",$42.99,4.3,196,USA,Health & Household,121995,Collagen Supplements,1026,,,1,1,FBA,"$3,572.57",83,https://www.amazon.com/dp/B07D6WPLBD,https://m.media-amazon.com/images/I/61Kk3bBH+lL._AC_UL320_.jpg,TRUE,TRUE,7,2026-01-27T16:48:11.526Z,278
B07S1RPGKP,"Zi-Collagen Marine Collagen Capsules for Skin, Hair & Nails - Advanced Beauty Formula with Phytoceramides, Hyaluronic Acid, Biotin & Vitamins A, C, D3 & E (60 Capsules)",$39.99,4.3,507,USA,Health & Household,96106,Collagen Supplements,846,,,1,1,FBA,"$6,526.03",163,https://www.amazon.com/dp/B07S1RPGKP,https://m.media-amazon.com/images/I/61c4ptfpT9L._AC_UL320_.jpg,FALSE,TRUE,7,2026-01-27T16:48:11.527Z,279
B007QHLY5U,"Isotonix OPC-3 Beauty Blend – Pycnogenol, Grape Seed & Hyaluronic Acid for Skin Hydration, Elasticity & Collagen Support, Isotonic Powder, Vegetarian, 90 Servings",$74.76,4.4,150,USA,Health & Household,160309,Antioxidant Combination Nutritional Supplements,383,,,1,2,FBA,"$2,968.29",38,https://www.amazon.com/dp/B007QHLY5U,https://m.media-amazon.com/images/I/51xuC8X7ViL._AC_UL320_.jpg,FALSE,TRUE,7,2026-01-27T16:48:11.527Z,280
