asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt
"B0DZQG5YF6","Sandhu's Vitamin D3 K2 Magnesium 5000 IU, 120mcg K2 Capsules 120 Count (Pack of 1) | with VIT B6, Zinc & Quercetin | D3K2 Supports Superior Absorption, Energy, Immune, Muscle Health for Men & Women","$29.99","4.6","1200","USA","Health & Household","2136","Vitamin D Supplements","28","","","10","1","FBA","$269,343.86","8,854","https://www.amazon.com/dp/B0DZQG5YF6","https://m.media-amazon.com/images/I/71afcWld5GL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.952Z"
"B0CR1RX45P","LullaBites - Natural Sleep Gummies - Made in USA - With 5-HTP, L-Theanine, Magnesium & Valerian Root - Melatonin Free - Vegan - Halal - Sugar, Gluten Free - Sweet Strawberry - 60 Gummies - 30 Servings","$29.99","3.9","1100","USA","Health & Household","3107","Herbal & Nutritional Sleep Supplements","31","","","1","1","FBA","$259,628.18","8,657","https://www.amazon.com/dp/B0CR1RX45P","https://m.media-amazon.com/images/I/61T5eKZbRML._AC_UL320_.jpg","false","false","5","2026-01-27T23:01:07.952Z"
"B0DDH186BL","VEV Corefeel Vitamin D3 K2 10,000 IU, 200 mcg MK-7, 300 Coconut Oil Softgels, 2 in 1 Vitamins Supplement D & K (Include MK7), Easy to Swallow, Supports Calcium Absorption, Bone Health","$19.96","4.7","3500","USA","Health & Household","4043","Vitamin D Supplements","57","","","1","7","FBA","$91,938.48","3,685","https://www.amazon.com/dp/B0DDH186BL","https://m.media-amazon.com/images/I/71JpYPcuEhL._AC_UL320_.jpg","false","false","5","2026-01-27T23:01:07.952Z"
"B0D2PSNFYT","Black Girl Vitamins Once a Day - Womens Multivitamin Gummy - Vitamin A, B, C, E and Zinc. Multivitamin for Women, Immune Support. Vegan, Gluten-Free. Made in The USA (30 Day Supply, Strawberry)","$25.55","4.7","2100","USA","Health & Household","3521","Multivitamins","78","","","2","3","FBA","$257,986.63","10,124","https://www.amazon.com/dp/B0D2PSNFYT","https://m.media-amazon.com/images/I/511l4nvO-FL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.953Z"
"B0DNRJCM7P","OLLY Relaxing Magnesium Gummies, Supports Muscle Relaxation*, Magnesium Citrate, Raspberry Lavender Flavor, 15 Day Supply - 60 Count","$13.34","4.5","1000","Amazon","Health & Household","2943","Magnesium Mineral Supplements","73","","","2","5","AMZ","$169,260.00","10,990","https://www.amazon.com/dp/B0DNRJCM7P","https://m.media-amazon.com/images/I/71fz+cBe2hL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.953Z"
"B0CGKM1HR6","MegaFood Magnesium Glycinate, Citrate & Malate 300mg Supplement - Highly Absorbable Blend to Support Heart, Nerve Health & Relaxation, Triple Magnesium Complex Supplement, 120 Capsules (60 Servings)","$29.99","4.6","3600","USA","Health & Household","1408","Magnesium Mineral Supplements","32","","","2","4","FBA","$462,896.28","21,591","https://www.amazon.com/dp/B0CGKM1HR6","https://m.media-amazon.com/images/I/71PFsVrRMYL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.954Z"
"B0CLQZHVHL","TRU NIAGEN PRO NAD+ Supplement for Brain Function, Anti Aging and Cell Regeneration, 2 x 500mg Patented Niagen, 30 1000mg Servings | Supports Cellular Energy | Nicotinamide Riboside (NR) Take 2 Daily","$116.00","4.5","984","USA","Health & Household","3199","Vitamin B3 Supplements","5","","","1","1","FBA","$1,020,409.91","8,797","https://www.amazon.com/dp/B0CLQZHVHL","https://m.media-amazon.com/images/I/71Fo6WWe3+L._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.954Z"
"B0D5F7XZ6D","ALGAECAL Collagen: 4 Clinically-Supported Peptides VERISOL®, FORTIGEL®, UC-II®, FORTIBONE®, Anti-Aging Hydrolyzed Collagen Powder, 30 Servings, Made in USA","$55.80","4.6","1000","Canada","Health & Household","2878","Collagen Supplements","33","","","3","1","FBA","$634,734.55","9,068","https://www.amazon.com/dp/B0D5F7XZ6D","https://m.media-amazon.com/images/I/51J2JVPELRL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.955Z"
"B0CT6LK1JS","Theralogix Ovasitol Inositol Powder - 90-Day Supply - Myo-Inositol & D-Chiro Inositol for Hormone Balance & Ovarian Function Support* - NSF Certified - 400 g (180 Servings)","$86.68","4.5","3300","USA","Health & Household","3239","Vitamin B8 Supplements","4","","","2","2","FBA","$985,353.09","11,194","https://www.amazon.com/dp/B0CT6LK1JS","https://m.media-amazon.com/images/I/71xkoUhujHL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.955Z"
"B0DH5XW5C1","Clean Nutra Organic Maca Root Liquid Drops with Ashwagandha, Fenugreek, Beet Root and L-Arginine Liquid Multivitamin for Women and Men - Adapto Drive","$29.95","4.4","1800","USA","Health & Household","3096","L-Arginine Nutritional Supplements","3","","","5","2","FBA","$225,986.42","8,546","https://www.amazon.com/dp/B0DH5XW5C1","https://m.media-amazon.com/images/I/81eeYSmtxgL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.956Z"
"B0D4SPD3D6","Bloom Nutrition Bovine Colostrum Powder with Vitamin B-12 for Gut Health, Immune Support, Hair Growth & Beauty Supplement | Unflavored, 25 Servings","$29.98","4.5","2200","USA","Health & Household","2738","Blended Vitamin & Mineral Supplements","34","","","4","2","FBA","$296,567.63","11,132","https://www.amazon.com/dp/B0D4SPD3D6","https://m.media-amazon.com/images/I/51M6eXT+l1L._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.956Z"
"B0DLWYK1GY","BioActive Vitamin B Complex - Blood Stream Ready, Methylated B Complex - Featuring Methylfolate, 3 BioActive Forms of B12, BenfoPure® B1 & Pantesin® B5 - 12 B Vitamins in Clinical Doses - 60 Servings","$21.99","4.6","1000","USA","Health & Household","3074","Vitamin B-Complex Supplements","14","","","3","1","FBA","$242,303.67","10,643","https://www.amazon.com/dp/B0DLWYK1GY","https://m.media-amazon.com/images/I/81DruSR2k+L._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.956Z"
"B0CW3PQZSL","Horbäach Ashwagandha Supplement | Max Strength | 120 Capsules | Non-GMO, Gluten Free","$8.79","4.6","2900","USA","Health & Household","4061","Ashwagandha","12","","","2","1","FBA","$72,670.73","8,351","https://www.amazon.com/dp/B0CW3PQZSL","https://m.media-amazon.com/images/I/61f2P31DRUL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.957Z"
"B0CWN94D2V","Qunol Turmeric Curcumin Supplement, 1000mg with Ultra High Absorption, for Joint Support, Extra Strength Capsules, 150 Count","$29.99","4.6","2100","Amazon","Health & Household","3973","Curcumin Herbal Supplements","4","","","1","2","AMZ","$275,813.78","9,250","https://www.amazon.com/dp/B0CWN94D2V","https://m.media-amazon.com/images/I/71bYOjTzsyL._AC_UL320_.jpg","true","false","5","2026-01-27T23:01:07.958Z"
"B0DCWYJFPH","Stonehenge Health Dynamic Brain – BacoMind® Bacopa Nootropic Formula – Memory, Recall & Retention, Phosphatidylserine, Huperzine A, DHA & Choline – 40 Brain-Boosting Ingredients – Non-GMO, 60 Caps","$58.00","4.3","1300","USA","Health & Household","3583","Bacopa Monnieri","1","","","1","2","MERCH","$501,860.08","9,560","https://www.amazon.com/dp/B0DCWYJFPH","https://m.media-amazon.com/images/I/611eUarB-OL._AC_UL320_.jpg","false","false","5","2026-01-27T23:01:07.959Z"
"B07JYLQKH6","Power By Naturals Methyl Multi One - Iron-Free Methylated Multivitamin with Quatrefolic 5-MTHF, Active B12, P5P, CoQ10 & Zinc for MTHFR Support - Energy & Focus Formula - 60 Capsules (2-Month Supply)","$39.95","4.6","612","USA","Health & Household","18555","Multivitamins","372","","","2","2","FBA","$66,524.58","1,586","https://www.amazon.com/dp/B07JYLQKH6","https://m.media-amazon.com/images/I/71PhgZyicsL._AC_UL320_.jpg","true","true","5","2026-01-27T23:01:07.959Z"
"B0DV1XZ3K4","Silver Fern Brand Metabolism Supplement + Berberine Phytosome & aXivite – Supports Function & Wellness – 60 Capsules","$53.99","3.7","33","USA","Health & Household","111624","Blended Vitamin & Mineral Supplements","5270","","","1","1","FBA","$9,259.29","172","https://www.amazon.com/dp/B0DV1XZ3K4","https://m.media-amazon.com/images/I/51NhKlc5+ML._AC_UL320_.jpg","false","true","5","2026-01-27T23:01:07.960Z"
"B083C5GFKC","Project AD Vitamin+ Multimineral Multivitamin Supplement Complete Antioxidant, Energy & Immune Support. (60 Servings)","$39.99","3.9","24","USA","Health & Household","204852","Multivitamins","2201","","","1","1","FBA","$1,904.04","48","https://www.amazon.com/dp/B083C5GFKC","https://m.media-amazon.com/images/I/61eNymM0nNL._AC_UL320_.jpg","true","true","5","2026-01-27T23:01:07.960Z"
"B0BVXYD59M","Clean Nutraceuticals Magnesium Complex with Magnesium Glycinate Citrate Malate Oxide Taurate Aspartate Orotate & Mag Chloride, Zinc Copper Manganese & Vitamin C B1 B2 B6 B12 Complex - 1Pack","$29.95","4.6","3600","USA","Health & Household","2712","Magnesium Mineral Supplements","68","","","2","2","FBA","$348,289.88","12,221","https://www.amazon.com/dp/B0BVXYD59M","https://m.media-amazon.com/images/I/81Qk1AEFtdL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.268Z"
"B0CB79FWKZ","OLLY Max Strength Sleep Gummy, 10mg Melatonin, L-Theanine, Chamomile, Lemon Balm, Sugar Free, Vegetarian Sleep Aid, Strawberry - 50 Count","$14.96","4.5","1800","Amazon","Health & Household","1541","Herbal & Nutritional Sleep Supplements","18","Vitamin Supplements","206","2","2","AMZ","$332,034.87","19,821","https://www.amazon.com/dp/B0CB79FWKZ","https://m.media-amazon.com/images/I/71xChE3dB4L._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.269Z"
"B0D4MPKGN6","Serene Herbs Soursop Bitters Liquid & Black Seed Bundle – Organic Herbal Guanabana for Digestive Support & Immune Health – Vegan, Non-GMO – 32 oz (16 oz Each), 32 Servings","$54.99","4.1","3100","USA","Health & Household","1562","Black Seed Oil Nutritional Supplements","2","","","2","2","MERCH","$549,381.06","10,212","https://www.amazon.com/dp/B0D4MPKGN6","https://m.media-amazon.com/images/I/71Cp84zl+jL._AC_UL320_.jpg","false","false","6","2026-01-27T23:02:53.269Z"
"B0CHKVFDVN","NatureWise Vitamin B Complex for Women and Men - with Folic Acid Biotin B1 B2 B3 B6 B12 - Support Cellular Energy & Mental Clarity - Gluten & Dairy Free, Non-GMO - 60 Softgels[2-Month Supply]","$5.99","4.4","7000","Amazon","Health & Household","1885","Vitamin B-Complex Supplements","9","","","3","1","AMZ","$159,519.29","19,283","https://www.amazon.com/dp/B0CHKVFDVN","https://m.media-amazon.com/images/I/71xmk3fvnoL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.270Z"
"B0BKCVLYGX","CON-CRET Creatine HCl Capsules | Muscle, Cognitive, Cellular Energy Support | No Bloating or Cramps | USA Made & NSF Certified | Creatine Pills (90 ct)","$29.99","4.6","2300","USA","Health & Household","2750","Creatine Nutritional Supplements","19","","","2","1","FBA","$327,369.13","11,057","https://www.amazon.com/dp/B0BKCVLYGX","https://m.media-amazon.com/images/I/61zSLQrY75L._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.270Z"
"B0DV7YFT2M","SmartyPants Teen Girl Multivitamin Gummies - Improved Formula: Omega 3 (DHA/EPA), Vitamin C, D3, B12, Vitamin A, K & Zinc, Biotin to Support Hair, Skin & Nails, Gluten Free, 60 Count (30 Day Supply)","$22.99","4.5","393","Amazon","Health & Household","2884","Multivitamins","65","","","2","4","AMZ","$294,956.99","12,676","https://www.amazon.com/dp/B0DV7YFT2M","https://m.media-amazon.com/images/I/71+IPninjCL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.271Z"
"B0CQVYCQQR","Qunol Blood Pressure Support, 3 in 1 Beets + CoQ10 + Grape Seed Extract, Beet Root Capsules That Supports Healthy Blood Circulation & Heart Healthy Energy, 60 Count (Pack of 2)","$45.98","4.5","5500","Amazon","Health & Household","1666","Grape Seed Extract Herbal Supplements","2","","","2","2","AMZ","$467,429.82","16,736","https://www.amazon.com/dp/B0CQVYCQQR","https://m.media-amazon.com/images/I/81yIWvpqVZL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.271Z"
"B0CJFXP7YX","Carlyle Berberine with Ceylon Cinnamon | 2000mg Complex | 60 Capsules | Vegetarian, Non-GMO, Gluten Free","$9.89","4.5","1600","USA","Health & Household","3251","Cinnamon Herbal Supplement","4","","","2","1","FBA","$107,430.62","10,863","https://www.amazon.com/dp/B0CJFXP7YX","https://m.media-amazon.com/images/I/71kthxqI+QL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.271Z"
"B0DWGHDFN4","NEURIVA Memory 3D Brain Supplement - Decaffeinated Nootropic Capsules for Memory, Focus, & Cognitive Function - Short Term, Long Term, & Working Memory Support - 50ct","$61.41","4.4","1900","Amazon","Health & Household","3113","Vitamin B6 Supplements","5","","","2","2","AMZ","$744,768.04","12,830","https://www.amazon.com/dp/B0DWGHDFN4","https://m.media-amazon.com/images/I/81bscXzz0CL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.272Z"
"B0BX7C6H99","ZBiotics — Feel Better After Drinking, Wake Up Refreshed, Science-Backed, Patented Probiotic for Easier Mornings, Travel-Friendly, 3-Pack of 0.47 Fl Oz Bottles","$36.00","4.4","2700","USA","Health & Household","1035","Probiotic Nutritional Supplements","14","","","4","4","FBA","$2,276,405.70","32,596","https://www.amazon.com/dp/B0BX7C6H99","https://m.media-amazon.com/images/I/71r476podrL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.272Z"
"B0DVLVKT7W","Cortisol Supplements for Women and Men with Magnesium, Ashwagandha & L-Theanine. High Cortisol Reducer, Manager, Detox, Lower and Control. Sleep Support & Stress Relief, USA","$19.95","4.4","728","USA","Health & Household","2625","Herbal & Nutritional Sleep Supplements","26","","","2","1","FBA","$203,120.15","9,682","https://www.amazon.com/dp/B0DVLVKT7W","https://m.media-amazon.com/images/I/81uA-N6wPrL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.273Z"
"B0CR1QKSCN","Relaxium Sleep Aid – Professional Strength Formula for Adults | 5mg Melatonin, Magnesium Glycinate, Valerest & Ashwagandha | Non-Habit Forming Sleep Support | 60 Capsules, 30-Day Supply","$29.53","3.8","2700","USA","Health & Household","3267","Herbal & Nutritional Sleep Supplements","35","","","1","8","FBA","$319,193.73","11,259","https://www.amazon.com/dp/B0CR1QKSCN","https://m.media-amazon.com/images/I/71GZiRnZojL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.273Z"
"B0DK5VBB21","Beet Root 5-in-1 Complex Capsules - Healthy Blood Pressure Support Supplement** for Heart & Circulation Support - with Hawthorn Berry, Hibiscus & Garlic - for Men & Women - Made in USA, 120 Capsules","$22.89","4.6","1700","USA","Health & Household","3424","Hawthorn Herbal Supplements","2","","","2","1","FBA","$223,878.16","11,362","https://www.amazon.com/dp/B0DK5VBB21","https://m.media-amazon.com/images/I/81Www+wGcPL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.274Z"
"B0DGV8M1HH","VINATURA Wormwood Black Walnut Clove Capsules - Cleanse, Detox, Intestinal Guard Formula Supplement for Humans, with Wormwood herb, Black Walnut Extract Combination, 60 Capsules","$15.19","4.5","1300","USA","Health & Household","2900","Blended Vitamin & Mineral Supplements","39","","","1","1","FBA","$176,009.21","10,010","https://www.amazon.com/dp/B0DGV8M1HH","https://m.media-amazon.com/images/I/61JIUgXdg+L._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.274Z"
"B0DW5H679T","Snap Supplements Prostate Health & Nitric Oxide Supplement Bundle for Men, 90 + 60 Vegetarian Capsules (1 Month Supply)","$39.95","4.4","3500","USA","Health & Household","1586","Nettle Herbal Supplements","1","","","3","1","FBA","$407,680.32","11,047","https://www.amazon.com/dp/B0DW5H679T","https://m.media-amazon.com/images/I/71vC66q8ZZL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.275Z"
"B0DZ545S3S","NativePath Collagen Peptides Protein - Hydrolyzed Type 1 & 3 Collagen Powder for Skin, Hair, Nails - 15.9 oz (45 Servings)","$38.99","4.5","12500","USA","Health & Household","1628","Collagen Supplements","19","","","4","1","FBA","$730,581.21","19,836","https://www.amazon.com/dp/B0DZ545S3S","https://m.media-amazon.com/images/I/61Qa97kR5SL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.275Z"
"B0BTMLYFDV","Vitamatic Melatonin 10 mg Tablets | Vegetarian, Non-GMO, Gluten-Free | 1-Year Supply | Natural Berry Flavor - 365 Tablets","$9.99","4.7","3600","USA","Health & Household","3820","Herbal & Nutritional Sleep Supplements","39","","","2","2","FBA","$100,860.11","10,557","https://www.amazon.com/dp/B0BTMLYFDV","https://m.media-amazon.com/images/I/51KEb0pR0kL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.276Z"
"B0D9YW6C1M","Mullein Lung Detox - Mullein Leaf Extract - Marshmallow Root | Echinacea | Oregano | Quercetin | NAC - 15-in-1 Lung Support & Cleanse for Smokers Supplement - Made in USA - As Drops - 60 Capsules","$17.90","4.5","1900","USA","Health & Household","2713","Marshmallow Root Herbal Supplements","1","","","2","1","FBA","$222,534.47","9,879","https://www.amazon.com/dp/B0D9YW6C1M","https://m.media-amazon.com/images/I/81C3u4JztsL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.277Z"
"B0DFYLM2T8","Kids Magnesium Liquid Drops-Magnesium Glycinate Liquid for Kids Supplement-w/L-theanine, Omega-3, Vitamin B6, D3 - for Sleep, Relaxation, Brain, Bones - 2 Fl Oz Children's Calm, Strawberry Flavor","$14.99","4.7","1200","Hong Kong","Health & Household","1990","Magnesium Mineral Supplements","46","","","16","1","FBA","$306,609.63","15,418","https://www.amazon.com/dp/B0DFYLM2T8","https://m.media-amazon.com/images/I/71+vTmZWYCL._AC_UL320_.jpg","true","false","6","2026-01-27T23:02:53.277Z"
"B003CF7TOA","Designs for Health Vitamin D Supreme - Vitamin D 5000 IU with 2000mcg Vitamin K as MK4 for Bone Health, Heart Health, Mood & Immune Support - Vitamin D3 Enhanced with GG Supplement (60 Capsules)","$38.49","4.7","3800","USA","Health & Household","2647","Vitamin D Supplements","38","","","3","1","FBA","$462,901.56","11,650","https://www.amazon.com/dp/B003CF7TOA","https://m.media-amazon.com/images/I/71hZFRQC8qL._AC_UL320_.jpg","true","true","6","2026-01-27T23:02:53.278Z"
"B06XPTH9H2","NATURELO Whole Food Multivitamin for Women 50+ (Iron Free) with Vitamins, Minerals, & Organic Extracts - Supplement for Post Menopausal Women Over 50 - No GMO - 120 Vegan Capsules","$46.95","4.6","3100","USA","Health & Household","13917","Multivitamins","289","","","2","2","FBA","$135,644.18","2,572","https://www.amazon.com/dp/B06XPTH9H2","https://m.media-amazon.com/images/I/71ULdjq6-2L._AC_UL320_.jpg","true","true","6","2026-01-27T23:02:53.278Z"
"B097S1GQ5B","Primal Harvest Primal Multivitamin - Daily Multi-Vitamin Supplement with 21 Essential Vitamins & Minerals for Women & Men - Vitamin A, C, D, E, B12, B6, Biotin, Folic Acid, Zinc, Copper & Selenium","$30.85","4.4","6600","USA","Health & Household","1486","Multivitamins","31","","","2","1","FBA","$660,204.77","19,608","https://www.amazon.com/dp/B097S1GQ5B","https://m.media-amazon.com/images/I/7126bU+psAL._AC_UL320_.jpg","true","true","6","2026-01-27T23:02:53.279Z"
"B0DFBTP4MR","Vitalitown Vitamin D3 K2 Supplement, Vitamin D3 10000 IU Vitamin K2 (MK7) 200 mcg, 90 Softgels, Non-GMO, No Gluten & Soy, for Bone, Teeth, Immune & Heart Health","$9.99","4.7","2300","USA","Health & Household","2211","Vitamin D Supplements","30","","","3","1","FBA","$122,872.85","10,657","https://www.amazon.com/dp/B0DFBTP4MR","https://m.media-amazon.com/images/I/711qOimn91L._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.718Z"
"B0BKR735X8","Magnesium Glycinate 500mg, 240 Veggie Capsules - Stress Relief, Sleep, Heart Health, Nerves, Muscles, and Metabolism* -100% Chelated for Easy Absorption - Non-GMO, Gluten-Free","$19.99","4.6","6000","USA","Health & Household","2418","Magnesium Mineral Supplements","63","","","2","1","FBA","$239,241.78","12,593","https://www.amazon.com/dp/B0BKR735X8","https://m.media-amazon.com/images/I/61EZ0Lur1EL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.719Z"
"B0DBRDPBDT","tnvitamins Moringa Capsules 10,000 mg - 120 Capsules | High Potency Moringa Leaf Extract Superfood Supplement for Energy, Vitality & Antioxidant Support","$7.29","4.5","3500","USA","Health & Household","2118","Blended Vitamin & Mineral Supplements","25","","","2","1","FBA","$93,848.64","10,173","https://www.amazon.com/dp/B0DBRDPBDT","https://m.media-amazon.com/images/I/71La3pIhXpL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.719Z"
"B0C9N21MB9","Bronson Liver Detox Advanced Detox & Cleansing Formula Supports Health Liver Function with Milk Thistle, Dandelion Root, Turmeric, Artichoke Leaf & More, Non-GMO, 60 Vegetarian Capsules","$9.99","4.4","5900","USA","Health & Household","2264","Herbal Supplements","79","","","3","1","FBA","$171,564.63","14,643","https://www.amazon.com/dp/B0C9N21MB9","https://m.media-amazon.com/images/I/71mI3CexvaL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.719Z"
"B0DM2N7RNF","NAD Supplement 8457mg Extra Strength NMN Alternative Liposomal + Green Tea for Women & Men w/Urolithin A, Resveratrol, CoQ10, Alpha Lipoic Acid.","$39.97","4.5","1200","USA","Health & Household","2512","Green Tea Herbal Supplements","3","","","1","1","FBA","$453,695.85","11,384","https://www.amazon.com/dp/B0DM2N7RNF","https://m.media-amazon.com/images/I/81g5qC7NSkL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.719Z"
"B0BVF333B1","Vitamatic Vitamin B12 1000 mcg Fast Dissolve – 365 Tablets – Natural Berry Flavor – Supports Energy Metabolism & Nervous System Health","$9.99","4.7","5000","USA","Health & Household","2770","Vitamin B12 Supplements","16","","","3","3","FBA","$135,112.73","11,959","https://www.amazon.com/dp/B0BVF333B1","https://m.media-amazon.com/images/I/511PrLUBkML._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.720Z"
"B0CRL99K4F","Old School Labs Creatine for Women Post-Workout Supplement - 5000mg Creatine, 2000mg Hydrolyzed Bovine Collagen & BCAA 2:1:1 for Lean Muscle Growth, Fast Recovery & Stamina - 30 Servings","$19.99","4.5","2800","USA","Health & Household","2605","Creatine Nutritional Supplements","16","","","2","2","FBA","$334,714.67","12,573","https://www.amazon.com/dp/B0CRL99K4F","https://m.media-amazon.com/images/I/71oXf9bMonL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.720Z"
"B0BKK4X56L","Multi Collagen Peptides Powder, 16 Oz - Hydrolyzed Protein Peptides | Type I,II,III,V,X with Hyaluronic Acid, Biotin 10,000mcg & Vitamin C - Unflavored - Keto & Paleo Friendly, Ez Mix in Drinks","$34.95","4.5","15300","USA","Health & Household","550","Collagen Supplements","8","Diet & Sports Nutrition","266","3","1","FBA","$1,275,639.25","32,056","https://www.amazon.com/dp/B0BKK4X56L","https://m.media-amazon.com/images/I/71rWra8k6DL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.720Z"
"B09W355M95","Ritual Multivitamin for Men 18+ with Zinc, Vitamin A and D3 for Immune Function Support*, Omega-3 DHA, B12, K2, Gluten Free, Non-GMO, Vegan, Mint Essenced, 30 Day Supply","$36.99","4.4","2200","USA","Health & Household","3182","Multivitamins","69","","","2","2","FBA","$403,739.08","13,373","https://www.amazon.com/dp/B09W355M95","https://m.media-amazon.com/images/I/71QF8CbTYTL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.721Z"
"B0BTMDYHJ3","Emergen-C Kidz Crystals, On-the-Go Emergen-C Immune Support Supplement with Vitamin C, B Vitamins, Zinc and Manganese, Sparkly Strawberry, Stocking Stuffer - 56 Stick Packs","$23.58","4.8","1600","Amazon","Health & Household","2917","Vitamin C Supplements","26","","","2","1","AMZ","$252,890.24","11,560","https://www.amazon.com/dp/B0BTMDYHJ3","https://m.media-amazon.com/images/I/81yophV6SpL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.721Z"
"B0DXK7LKWV","Vyxion Soursop Bitters Liquid Drops 10 in 1 with Sea Moss, Moringa, Turmeric, Black Seed Oil, Oregano, Ashwagandha | Herbal Extracts for Overall Health-Enhancing | Vegan, Non-GMO | 2 Fl Oz","$26.99","4.5","2600","USA","Health & Household","2852","Herbal Supplements","101","","","5","1","FBA","$323,147.37","12,494","https://www.amazon.com/dp/B0DXK7LKWV","https://m.media-amazon.com/images/I/81EiXIs1MML._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.721Z"
"B0BYYDZBH1","Hair Growth Vitamins for Women | Biotin 10,000mcg, Collagen, Patented OptiMSM®, goMCT®, Saw Palmetto | Naturally Regrow Stronger & Healthier Hair, Skin and Nails | Stops Hair Loss | 60 Day Supply","$29.95","4.5","2000","USA","Health & Household","2574","Vitamin B7 Supplements","9","","","2","1","FBA","$357,213.33","11,841","https://www.amazon.com/dp/B0BYYDZBH1","https://m.media-amazon.com/images/I/81wsuZql82L._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.722Z"
"B0DVTYXV67","One A Day Teen Boy’s Daily Essentials Multivitamin Gummies, Teen Boy Vitamins with Vitamin C, Vitamin D, Bone Health, Immune Health, Raspberry Natural Flavor, 120 Gummies","$16.82","4.6","7600","Amazon","Health & Household","3265","Multivitamins","72","","","2","1","AMZ","$191,624.96","11,961","https://www.amazon.com/dp/B0DVTYXV67","https://m.media-amazon.com/images/I/71DfX8Dw01L._AC_UL320_.jpg","false","false","7","2026-01-27T23:04:59.722Z"
"B0DNNY39PJ","FIRST DAY Vitamins for Teens - Teen Multi Vitamins for Girls & Boys 12-17, Organic Fruit & Veggie Blend - 12 Key Nutrients: Vitamins A, B1, B2, B6, B9, B12, C, D3, E, K2-30 Day Supply","$33.56","4.0","1100","USA","Health & Household","2057","Multivitamins","43","","","2","2","FBA","$513,477.38","12,957","https://www.amazon.com/dp/B0DNNY39PJ","https://m.media-amazon.com/images/I/61MUR+6KA4L._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.723Z"
"B0CHK2Q2T1","Dr. Berg Natural Vitamin B1 B6 B12 Complex - Allithiamine Vitamin B1 Supplement with 8 Essential Vitamin B Complex for Men & Women Including Thiamin, Niacin, Folate, Magnesium & More - 60 Capsules","$25.99","4.7","3200","USA","Health & Household","2831","Vitamin B-Complex Supplements","13","","","3","2","FBA","$284,250.63","10,937","https://www.amazon.com/dp/B0CHK2Q2T1","https://m.media-amazon.com/images/I/61dDZmF4COL._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.723Z"
"B0B5KDNTWS","Ritual Synbiotic+ Probiotic, Prebiotic, Postbiotic, 3-in-1 Supplement for Gut Health and Digestive Support, Regularity, Bloat, Immune, Vegan Delayed-Released Daily Capsule, Women and Men, 30 Day","$59.99","4.2","2000","USA","Health & Household","3002","Prebiotic Nutritional Supplements","10","Probiotic Nutritional Supplements","39","1","1","FBA","$587,270.67","12,129","https://www.amazon.com/dp/B0B5KDNTWS","https://m.media-amazon.com/images/I/61r5d6fQ-2L._AC_UL320_.jpg","true","false","7","2026-01-27T23:04:59.723Z"
